edition,round,score,home_team,away_team,url,city,year,home_result,away_result,result,date
2010-SOUTH AFRICA,qualification,2-1 (0-0),Slovakia,Northern Ireland,2010_SA_PR.htm,Bratislava,2008,2.0,1.0,Slovakia,
2010-SOUTH AFRICA,qualification,1-0 (0-0),Wales,Azerbaijan,2010_SA_PR.htm,Cardiff,2008,1.0,0.0,Wales,
2010-SOUTH AFRICA,qualification,0-6 (0-1),Liechtenstein,Germany,2010_SA_PR.htm,Vaduz,2008,0.0,6.0,Germany,
2010-SOUTH AFRICA,qualification,1-0 (0-0),Spain,Bosnia-Herzegovina,2010_SA_PR_GD.htm#WC-10-I-1,Murcia,2008,1.0,0.0,Spain,
2010-SOUTH AFRICA,qualification,3-2 (1-0),Belgium,Estonia,2010_SA_PR.htm,"LiA""ge",2008,3.0,2.0,Belgium,
2010-SOUTH AFRICA,qualification,0-2 (0-0),Armenia,Turkey,2010_SA_PR.htm,Erevan,2008,0.0,2.0,Turkey,
2010-SOUTH AFRICA,qualification,1-0 (0-0),Ukraine,Belarus,2010_SA_PR.htm,LvA-v,2008,1.0,0.0,Ukraine,
2010-SOUTH AFRICA,qualification,3-0 (2-0),Croatia,Kazakhstan,2010_SA_PR.htm,Zagreb,2008,3.0,0.0,Croatia,
2010-SOUTH AFRICA,qualification,0-2 (0-0),Andorra,England,2010_SA_PR.htm,Barcelona,2008,0.0,2.0,England,
2010-SOUTH AFRICA,qualification,0-3 (0-1),Romania,Lithuania,2010_SA_PR.htm,Cluj-Napoca,2008,0.0,3.0,Lithuania,
2010-SOUTH AFRICA,qualification,2-0 (1-0),Serbia,Faroe Islands,2010_SA_PR.htm,Belgrade,2008,2.0,0.0,Serbia,
2010-SOUTH AFRICA,qualification,3-1 (2-0),Austria,France,2010_SA_PR.htm,Vienna,2008,3.0,1.0,Austria,
2010-SOUTH AFRICA,qualification,1-2 (0-1),Georgia,Ireland,2010_SA_PR.htm,Mainz,2008,1.0,2.0,Ireland,
2010-SOUTH AFRICA,qualification,2-2 (0-1),Montenegro,Bulgaria,2010_SA_PR.htm,Podgorica,2008,2.0,2.0,draw,
2010-SOUTH AFRICA,qualification,1-2 (1-1),Cyprus,Italy,2010_SA_PR.htm,LA!rnax,2008,1.0,2.0,Italy,
2010-SOUTH AFRICA,qualification,2-2 (1-1),Norway,Iceland,2010_SA_PR.htm,Oslo,2008,2.0,2.0,draw,
2010-SOUTH AFRICA,qualification,1-0 (1-0),Macedonia,Scotland,2010_SA_PR.htm,Skopje,2008,1.0,0.0,Macedonia,
2010-SOUTH AFRICA,qualification,3-1 (1-1),Ecuador,Bolivia,2010_SA_PR.htm,Quito,2008,3.0,1.0,Ecuador,
2010-SOUTH AFRICA,qualification,0-1 (1-1),Argentina,Paraguay,2010_SA_PR.htm,Buenos Aires,2008,0.0,1.0,Paraguay,
2010-SOUTH AFRICA,qualification,0-1 (0-1),Colombia,Uruguay,2010_SA_PR.htm,BogotA!,2008,0.0,1.0,Uruguay,
2010-SOUTH AFRICA,qualification,1-0 (1-0),Peru,Venezuela,2010_SA_PR.htm,Lima,2008,1.0,0.0,Peru,
2010-SOUTH AFRICA,qualification,0-1 (0-1),Cuba,United States,2010_SA_PR.htm,La_Habana,2008,0.0,1.0,United States,
2010-SOUTH AFRICA,qualification,1-1 (0-0),Trinidad and Tobago,Guatemala,2010_SA_PR.htm,Port_of_Spain,2008,1.0,1.0,draw,
2010-SOUTH AFRICA,qualification,1-2 (1-0),Canada,Honduras,2010_SA_PR.htm,MontrA(c)al,2008,1.0,2.0,Honduras,
2010-SOUTH AFRICA,qualification,3-0 (2-0),Mexico,Jamaica,2010_SA_PR.htm,Mexico City,2008,3.0,0.0,Mexico,
2010-SOUTH AFRICA,qualification,7-0 (2-0),Costa Rica,Surinam,2010_SA_PR.htm,San_JosA(c),2008,7.0,0.0,Costa Rica,
2010-SOUTH AFRICA,qualification,5-0 (2-0),El Salvador,Haiti,2010_SA_PR.htm,San_Salvador,2008,5.0,0.0,El Salvador,
2010-SOUTH AFRICA,qualification,2-3 (0-2),Bahrain,Japan,2010_SA_PR.htm,Manama,2008,2.0,3.0,Japan,
2010-SOUTH AFRICA,qualification,3-0 (1-0),Qatar,Uzbekistan,2010_SA_PR.htm,Doha,2008,3.0,0.0,Qatar,
2010-SOUTH AFRICA,qualification,1-1 (1-0),Saudi Arabia,Iran,2010_SA_PR.htm,Riyadh,2008,1.0,1.0,draw,
2010-SOUTH AFRICA,qualification,1-2 (0-0),United Arab Emirates,North Korea,2010_SA_PR.htm,Abu_Dhabi,2008,1.0,2.0,North Korea,
2010-SOUTH AFRICA,qualification,2-0 (1-0),Fiji,Vanuatu,2010_SA_PR.htm,Ba,2008,2.0,0.0,Fiji,
2010-SOUTH AFRICA,qualification,1-3 (0-1),New Caledonia,New Zealand,2010_SA_PR.htm,NoumA(c)a,2008,1.0,3.0,New Zealand,
2010-SOUTH AFRICA,qualification,1-4 (1-4),Mauritius,Tanzania,2010_SA_PR.htm,Curepipe,2008,1.0,4.0,Tanzania,
2010-SOUTH AFRICA,qualification,1-2 (1-0),Cape Verde,Cameroon,2010_SA_PR.htm,Praia,2008,1.0,2.0,Cameroon,
2010-SOUTH AFRICA,qualification,1-0 (1-0),Kenya,Namibia,2010_SA_PR.htm,Nairobi,2008,1.0,0.0,Kenya,
2010-SOUTH AFRICA,qualification,0-1 (0-0),South Africa,Nigeria,2010_SA_PR.htm,Port_Elizabeth,2008,0.0,1.0,Nigeria,
2010-SOUTH AFRICA,qualification,2-1 (1-0),Sierra Leone,Equatorial Guinea,2010_SA_PR.htm,Freetown,2008,2.0,1.0,Sierra Leone,
2010-SOUTH AFRICA,qualification,3-0 (2-0),Gambia,Liberia,2010_SA_PR.htm,Banjul,2008,3.0,0.0,Gambia,
2010-SOUTH AFRICA,qualification,0-1 (0-0),Mauritania,Rwanda,2010_SA_PR.htm,Nouakchott,2008,0.0,1.0,Rwanda,
2010-SOUTH AFRICA,qualification,1-2 (0-1),Seychelles,Burundi,2010_SA_PR.htm,Victoria,2008,1.0,2.0,Burundi,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Burkina Faso,Tunisia,2010_SA_PR.htm,Ouagadougou,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,1-2 (0-1),Sudan,Chad,2010_SA_PR.htm,Cairo,2008,1.0,2.0,Chad,
2010-SOUTH AFRICA,qualification,0-3 (0-2),Chile,Brazil,2010_SA_PR.htm,Santiago,2008,0.0,3.0,Brazil,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Zimbabwe,Guinea,2010_SA_PR.htm,Harare,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,3-2 (1-1),Benin,Angola,2010_SA_PR.htm,Cotonou,2008,3.0,2.0,Benin,
2010-SOUTH AFRICA,qualification,3-1 (0-1),Niger,Uganda,2010_SA_PR.htm,Niamey,2008,3.0,1.0,Niger,
2010-SOUTH AFRICA,qualification,0-3 (0-0),Lesotho,Gabon,2010_SA_PR.htm,Bloemfontein,2008,0.0,3.0,Gabon,
2010-SOUTH AFRICA,qualification,1-0 (1-0),Madagascar,Botswana,2010_SA_PR.htm,Antananarivo,2008,1.0,0.0,Madagascar,
2010-SOUTH AFRICA,qualification,1-1 (0-0),Mozambique,Ivory Coast,2010_SA_PR.htm,Maputo,2008,1.0,1.0,draw,
2010-SOUTH AFRICA,qualification,1-0 (0-0),Congo,Mali,2010_SA_PR.htm,Brazzaville,2008,1.0,0.0,Congo,
2010-SOUTH AFRICA,qualification,0-1 (0-1),D.R. Congo,Egypt,2010_SA_PR.htm,Kinshasa,2008,0.0,1.0,Egypt,
2010-SOUTH AFRICA,qualification,2-0 (2-0),Paraguay,Venezuela,2010_SA_PR.htm,AsunciA3n,2008,2.0,0.0,Paraguay,
2010-SOUTH AFRICA,qualification,2-3 (1-0),Portugal,Denmark,2010_SA_PR.htm,Lisboa,2008,2.0,3.0,Denmark,
2010-SOUTH AFRICA,qualification,2-1 (0-0),Sweden,Hungary,2010_SA_PR.htm,Stockholm,2008,2.0,1.0,Sweden,
2010-SOUTH AFRICA,qualification,3-0 (1-0),Albania,Malta,2010_SA_PR.htm,TiranA<<,2008,3.0,0.0,Albania,
2010-SOUTH AFRICA,qualification,0-2 (0-1),Latvia,Greece,2010_SA_PR.htm,Riga,2008,0.0,2.0,Greece,
2010-SOUTH AFRICA,qualification,1-2 (1-2),Moldova,Israel,2010_SA_PR.htm,ChiAinAu,2008,1.0,2.0,Israel,
2010-SOUTH AFRICA,qualification,1-2 (1-1),Switzerland,Luxembourg,2010_SA_PR.htm,Zurich,2008,1.0,2.0,Luxembourg,
2010-SOUTH AFRICA,qualification,0-2 (0-1),San Marino,Poland,2010_SA_PR.htm,Serravalle,2008,0.0,2.0,Poland,
2010-SOUTH AFRICA,qualification,2-1 (1-0),Slovenia,Slovakia,2010_SA_PR.htm,Maribor,2008,2.0,1.0,Slovenia,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Northern Ireland,Czech Republic,2010_SA_PR.htm,Belfast,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,3-3 (2-2),Finland,Germany,2010_SA_PR.htm,Helsinki,2008,3.0,3.0,draw,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Azerbaijan,Liechtenstein,2010_SA_PR.htm,Baku,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,2-1 (1-0),Russia,Wales,2010_SA_PR.htm,Moskva,2008,2.0,1.0,Russia,
2010-SOUTH AFRICA,qualification,7-0 (2-0),Bosnia-Herzegovina,Estonia,2010_SA_PR.htm,Zenica,2008,7.0,0.0,Bosnia-Herzegovina,
2010-SOUTH AFRICA,qualification,4-0 (2-0),Spain,Armenia,2010_SA_PR_GD.htm#WC-10-I-2,Albacete,2008,4.0,0.0,Spain,
2010-SOUTH AFRICA,qualification,1-1 (0-1),Turkey,Belgium,2010_SA_PR.htm,Adegstanbul,2008,1.0,1.0,draw,
2010-SOUTH AFRICA,qualification,1-3 (0-1),Kazakhstan,Ukraine,2010_SA_PR.htm,Almaty,2008,1.0,3.0,Ukraine,
2010-SOUTH AFRICA,qualification,1-4 (0-1),Croatia,England,2010_SA_PR.htm,Zagreb,2008,1.0,4.0,England,
2010-SOUTH AFRICA,qualification,1-3 (0-1),Andorra,Belarus,2010_SA_PR.htm,Andorra la Vella,2008,1.0,3.0,Belarus,
2010-SOUTH AFRICA,qualification,0-1 (0-0),Faroe Islands,Romania,2010_SA_PR.htm,TA3rshavn,2008,0.0,1.0,Romania,
2010-SOUTH AFRICA,qualification,2-0 (0-0),Lithuania,Austria,2010_SA_PR.htm,MarijampolA,2008,2.0,0.0,Lithuania,
2010-SOUTH AFRICA,qualification,2-1 (0-0),France,Serbia,2010_SA_PR.htm,Paris,2008,2.0,1.0,France,
2010-SOUTH AFRICA,qualification,2-0 (1-0),Italy,Georgia,2010_SA_PR.htm,Udine,2008,2.0,0.0,Italy,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Montenegro,Ireland,2010_SA_PR.htm,Podgorica,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,1-2 (0-0),Macedonia,Netherlands,2010_SA_PR.htm,Skopje,2008,1.0,2.0,Netherlands,
2010-SOUTH AFRICA,qualification,1-2 (0-1),Iceland,Scotland,2010_SA_PR.htm,ReykjavAk,2008,1.0,2.0,Scotland,
2010-SOUTH AFRICA,qualification,1-1 (0-0),Peru,Argentina,2010_SA_PR.htm,Lima,2008,1.0,1.0,draw,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Uruguay,Ecuador,2010_SA_PR.htm,Montevideo,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Brazil,Bolivia,2010_SA_PR.htm,Rio de Janeiro,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,4-0 (2-0),Chile,Colombia,2010_SA_PR.htm,Santiago,2008,4.0,0.0,Chile,
2010-SOUTH AFRICA,qualification,4-1 (1-1),Guatemala,Cuba,2010_SA_PR.htm,Guatemala,2008,4.0,1.0,Guatemala,
2010-SOUTH AFRICA,qualification,3-0 (2-0),United States,Trinidad and Tobago,2010_SA_PR.htm,Bridgeview,2008,3.0,0.0,United States,
2010-SOUTH AFRICA,qualification,2-1 (0-0),Mexico,Canada,2010_SA_PR.htm,Tuxtla GutiA(c)rrez,2008,2.0,1.0,Mexico,
2010-SOUTH AFRICA,qualification,2-0 (0-0),Honduras,Jamaica,2010_SA_PR.htm,San_Pedro_Sula,2008,2.0,0.0,Honduras,
2010-SOUTH AFRICA,qualification,1-3 (1-1),Haiti,Costa Rica,2010_SA_PR.htm,Port-au-Prince,2008,1.0,3.0,Costa Rica,
2010-SOUTH AFRICA,qualification,0-2 (0-2),Surinam,El Salvador,2010_SA_PR.htm,Paramaribo,2008,0.0,2.0,El Salvador,
2010-SOUTH AFRICA,qualification,1-1 (1-0),Qatar,Bahrain,2010_SA_PR.htm,Doha,2008,1.0,1.0,draw,
2010-SOUTH AFRICA,qualification,0-1 (0-1),Uzbekistan,Australia,2010_SA_PR.htm,Tashkent,2008,0.0,1.0,Australia,
2010-SOUTH AFRICA,qualification,1-2 (1-0),United Arab Emirates,Saudi Arabia,2010_SA_PR.htm,Abu_Dhabi,2008,1.0,2.0,Saudi Arabia,
2010-SOUTH AFRICA,qualification,1-1 (0-0),North Korea,South Korea,2010_SA_PR.htm,Shanghai,2008,1.0,1.0,draw,
2010-SOUTH AFRICA,qualification,2-1 (0-0),Vanuatu,Fiji,2010_SA_PR.htm,Port_Vila,2008,2.0,1.0,Vanuatu,
2010-SOUTH AFRICA,qualification,3-0 (0-0),New Zealand,New Caledonia,2010_SA_PR.htm,Auckland,2008,3.0,0.0,New Zealand,
2010-SOUTH AFRICA,qualification,1-3 (1-1),Chad,Sudan,2010_SA_PR.htm,Cairo,2008,1.0,3.0,Sudan,
2010-SOUTH AFRICA,qualification,1-0 (1-0),Zambia,Togo,2010_SA_PR.htm,Chililabombwe,2008,1.0,0.0,Zambia,
2010-SOUTH AFRICA,qualification,3-0 (2-0),Denmark,Malta,2010_SA_PR.htm,"KA,benhavn",2008,3.0,0.0,Denmark,
2010-SOUTH AFRICA,qualification,2-0 (0-0),Hungary,Albania,2010_SA_PR.htm,Budapest,2008,2.0,0.0,Hungary,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Sweden,Portugal,2010_SA_PR.htm,Stockholm,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,2-1 (0-0),Switzerland,Latvia,2010_SA_PR.htm,St_Gallen,2008,2.0,1.0,Switzerland,
2010-SOUTH AFRICA,qualification,3-0 (2-0),Greece,Moldova,2010_SA_PR.htm,PeiraiA!s,2008,3.0,0.0,Greece,
2010-SOUTH AFRICA,qualification,1-3 (1-1),Luxembourg,Israel,2010_SA_PR.htm,Luxembourg,2008,1.0,3.0,Israel,
2010-SOUTH AFRICA,qualification,2-1 (1-0),Poland,Czech Republic,2010_SA_PR.htm,ChorzA3w,2008,2.0,1.0,Poland,
2010-SOUTH AFRICA,qualification,2-0 (0-0),Slovenia,Northern Ireland,2010_SA_PR.htm,Maribor,2008,2.0,0.0,Slovenia,
2010-SOUTH AFRICA,qualification,1-3 (1-2),San Marino,Slovakia,2010_SA_PR.htm,Serravalle,2008,1.0,3.0,Slovakia,
2010-SOUTH AFRICA,qualification,2-1 (2-0),Germany,Russia,2010_SA_PR.htm,Dortmund,2008,2.0,1.0,Germany,
2010-SOUTH AFRICA,qualification,2-0 (1-0),Wales,Liechtenstein,2010_SA_PR.htm,Cardiff,2008,2.0,0.0,Wales,
2010-SOUTH AFRICA,qualification,1-0 (0-0),Finland,Azerbaijan,2010_SA_PR.htm,Helsinki,2008,1.0,0.0,Finland,
2010-SOUTH AFRICA,qualification,2-1 (0-1),Turkey,Bosnia-Herzegovina,2010_SA_PR.htm,Adegstanbul,2008,2.0,1.0,Turkey,
2010-SOUTH AFRICA,qualification,2-0 (2-0),Belgium,Armenia,2010_SA_PR.htm,Bruxelles,2008,2.0,0.0,Belgium,
2010-SOUTH AFRICA,qualification,0-3 (0-2),Estonia,Spain,2010_SA_PR_GD.htm#WC-10-I-3,Tallinn,2008,0.0,3.0,Spain,
2010-SOUTH AFRICA,qualification,5-1 (0-0),England,Kazakhstan,2010_SA_PR.htm,London,2008,5.0,1.0,England,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Ukraine,Croatia,2010_SA_PR.htm,KharkA-v,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,3-0 (2-0),Serbia,Lithuania,2010_SA_PR.htm,Belgrade,2008,3.0,0.0,Serbia,
2010-SOUTH AFRICA,qualification,1-1 (0-0),Faroe Islands,Austria,2010_SA_PR.htm,TA3rshavn,2008,1.0,1.0,draw,
2010-SOUTH AFRICA,qualification,2-2 (2-1),Romania,France,2010_SA_PR.htm,ConstanAPSa,2008,2.0,2.0,draw,
2010-SOUTH AFRICA,qualification,1-1 (0-0),Georgia,Cyprus,2010_SA_PR.htm,Tbilisi,2008,1.0,1.0,draw,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Bulgaria,Italy,2010_SA_PR.htm,Sofija,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,2-0 (1-0),Netherlands,Iceland,2010_SA_PR.htm,Rotterdam,2008,2.0,0.0,Netherlands,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Scotland,Norway,2010_SA_PR.htm,Glasgow,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,2-1 (2-1),Argentina,Uruguay,2010_SA_PR.htm,Buenos Aires,2008,2.0,1.0,Argentina,
2010-SOUTH AFRICA,qualification,0-1 (0-1),Colombia,Paraguay,2010_SA_PR.htm,BogotA!,2008,0.0,1.0,Paraguay,
2010-SOUTH AFRICA,qualification,3-0 (2-0),Bolivia,Peru,2010_SA_PR.htm,La_Paz,2008,3.0,0.0,Bolivia,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Guatemala,Trinidad and Tobago,2010_SA_PR.htm,Guatemala,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,6-1 (2-1),United States,Cuba,2010_SA_PR.htm,Washington,2008,6.0,1.0,United States,
2010-SOUTH AFRICA,qualification,3-1 (1-0),Honduras,Canada,2010_SA_PR.htm,San_Pedro_Sula,2008,3.0,1.0,Honduras,
2010-SOUTH AFRICA,qualification,1-0 (1-0),Jamaica,Mexico,2010_SA_PR.htm,Kingston,2008,1.0,0.0,Jamaica,
2010-SOUTH AFRICA,qualification,1-4 (0-2),Surinam,Costa Rica,2010_SA_PR.htm,Paramaribo,2008,1.0,4.0,Costa Rica,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Haiti,El Salvador,2010_SA_PR.htm,Port-au-Prince,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,5-0 (1-0),Cameroon,Mauritius,2010_SA_PR.htm,YaoundA(c),2008,5.0,0.0,Cameroon,
2010-SOUTH AFRICA,qualification,3-1 (2-1),Tanzania,Cape Verde,2010_SA_PR.htm,Dar es Salaam,2008,3.0,1.0,Tanzania,
2010-SOUTH AFRICA,qualification,4-2 (3-0),Namibia,Zimbabwe,2010_SA_PR.htm,Windhoek,2008,4.0,2.0,Namibia,
2010-SOUTH AFRICA,qualification,0-1 (0-1),Equatorial Guinea,South Africa,2010_SA_PR.htm,Malabo,2008,0.0,1.0,South Africa,
2010-SOUTH AFRICA,qualification,4-1 (3-1),Nigeria,Sierra Leone,2010_SA_PR.htm,Abuja,2008,4.0,1.0,Nigeria,
2010-SOUTH AFRICA,qualification,1-0 (0-0),Gabon,Libya,2010_SA_PR.htm,Libreville,2008,1.0,0.0,Gabon,
2010-SOUTH AFRICA,qualification,3-0 (2-0),Ghana,Lesotho,2010_SA_PR.htm,Sekondi,2008,3.0,0.0,Ghana,
2010-SOUTH AFRICA,qualification,1-1 (0-0),Senegal,Gambia,2010_SA_PR.htm,Dakar,2008,1.0,1.0,draw,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Liberia,Algeria,2010_SA_PR.htm,Monrovia,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,0-1 (0-1),Botswana,Mozambique,2010_SA_PR.htm,Gaborone,2008,0.0,1.0,Mozambique,
2010-SOUTH AFRICA,qualification,3-0 (1-0),Ivory Coast,Madagascar,2010_SA_PR.htm,Abidjan,2008,3.0,0.0,Ivory Coast,
2010-SOUTH AFRICA,qualification,4-1 (1-0),Morocco,Mauritania,2010_SA_PR.htm,Rabat,2008,4.0,1.0,Morocco,
2010-SOUTH AFRICA,qualification,5-0 (4-0),Tunisia,Seychelles,2010_SA_PR.htm,"RadA""s",2008,5.0,0.0,Tunisia,
2010-SOUTH AFRICA,qualification,2-0 (1-0),Sudan,Congo,2010_SA_PR.htm,Omdurman,2008,2.0,0.0,Sudan,
2010-SOUTH AFRICA,qualification,2-1 (1-0),Mali,Chad,2010_SA_PR.htm,Bamako,2008,2.0,1.0,Mali,
2010-SOUTH AFRICA,qualification,6-0 (3-0),Togo,Swaziland,2010_SA_PR.htm,Accra,2008,6.0,0.0,Togo,
2010-SOUTH AFRICA,qualification,2-1 (0-1),Malawi,D.R. Congo,2010_SA_PR.htm,Blantyre,2008,2.0,1.0,Malawi,
2010-SOUTH AFRICA,qualification,0-4 (0-3),Venezuela,Brazil,2010_SA_PR.htm,San_CristA3bal,2008,0.0,4.0,Brazil,
2010-SOUTH AFRICA,qualification,1-0 (0-0),Ecuador,Chile,2010_SA_PR.htm,Quito,2008,1.0,0.0,Ecuador,
2010-SOUTH AFRICA,qualification,3-2 (1-0),Guinea,Kenya,2010_SA_PR.htm,Conakry,2008,3.0,2.0,Guinea,
2010-SOUTH AFRICA,qualification,3-1 (0-1),Angola,Niger,2010_SA_PR.htm,Luanda,2008,3.0,1.0,Angola,
2010-SOUTH AFRICA,qualification,2-1 (0-1),Uganda,Benin,2010_SA_PR.htm,Kampala,2008,2.0,1.0,Uganda,
2010-SOUTH AFRICA,qualification,1-3 (1-1),Burundi,Burkina Faso,2010_SA_PR.htm,Bujumbura,2008,1.0,3.0,Burkina Faso,
2010-SOUTH AFRICA,qualification,4-0 (1-0),Egypt,Djibouti,2010_SA_PR.htm,Cairo,2008,4.0,0.0,Egypt,
2010-SOUTH AFRICA,qualification,2-2 (2-0),Bolivia,Uruguay,2010_SA_PR.htm,La_Paz,2008,2.0,2.0,draw,
2010-SOUTH AFRICA,qualification,0-1 (0-1),Malta,Hungary,2010_SA_PR.htm,TaQali,2008,0.0,1.0,Hungary,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Portugal,Albania,2010_SA_PR.htm,Braga,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,1-1 (0-0),Latvia,Israel,2010_SA_PR.htm,Riga,2008,1.0,1.0,draw,
2010-SOUTH AFRICA,qualification,1-2 (0-1),Greece,Switzerland,2010_SA_PR.htm,PeiraiA!s,2008,1.0,2.0,Switzerland,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Luxembourg,Moldova,2010_SA_PR.htm,Luxembourg,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,4-0 (2-0),Northern Ireland,San Marino,2010_SA_PR.htm,Belfast,2008,4.0,0.0,Northern Ireland,
2010-SOUTH AFRICA,qualification,1-0 (0-0),Czech Republic,Slovenia,2010_SA_PR.htm,Teplice,2008,1.0,0.0,Czech Republic,
2010-SOUTH AFRICA,qualification,2-1 (0-0),Slovakia,Poland,2010_SA_PR.htm,Bratislava,2008,2.0,1.0,Slovakia,
2010-SOUTH AFRICA,qualification,3-0 (1-0),Russia,Finland,2010_SA_PR.htm,Moskva,2008,3.0,0.0,Russia,
2010-SOUTH AFRICA,qualification,1-0 (0-0),Germany,Wales,2010_SA_PR.htm,MAPnchengladbach,2008,1.0,0.0,Germany,
2010-SOUTH AFRICA,qualification,1-2 (1-1),Belgium,Spain,2010_SA_PR_GD.htm#WC-10-I-4,Bruxelles,2008,1.0,2.0,Spain,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Estonia,Turkey,2010_SA_PR.htm,Tallinn,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,4-1 (2-0),Bosnia-Herzegovina,Armenia,2010_SA_PR.htm,Zenica,2008,4.0,1.0,Bosnia-Herzegovina,
2010-SOUTH AFRICA,qualification,1-3 (1-1),Belarus,England,2010_SA_PR.htm,Minsk,2008,1.0,3.0,England,
2010-SOUTH AFRICA,qualification,4-0 (2-0),Croatia,Andorra,2010_SA_PR.htm,Zagreb,2008,4.0,0.0,Croatia,
2010-SOUTH AFRICA,qualification,1-3 (0-3),Austria,Serbia,2010_SA_PR.htm,Vienna,2008,1.0,3.0,Serbia,
2010-SOUTH AFRICA,qualification,1-0 (1-0),Lithuania,Faroe Islands,2010_SA_PR.htm,Kaunas,2008,1.0,0.0,Lithuania,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Georgia,Bulgaria,2010_SA_PR.htm,Tbilisi,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,1-0 (1-0),Ireland,Cyprus,2010_SA_PR.htm,Dublin,2008,1.0,0.0,Ireland,
2010-SOUTH AFRICA,qualification,2-1 (2-1),Italy,Montenegro,2010_SA_PR.htm,Lecce,2008,2.0,1.0,Italy,
2010-SOUTH AFRICA,qualification,1-0 (1-0),Iceland,Macedonia,2010_SA_PR.htm,ReykjavAk,2008,1.0,0.0,Iceland,
2010-SOUTH AFRICA,qualification,0-1 (0-0),Norway,Netherlands,2010_SA_PR.htm,Oslo,2008,0.0,1.0,Netherlands,
2010-SOUTH AFRICA,qualification,3-1 (0-1),Venezuela,Ecuador,2010_SA_PR.htm,Puerto_la_Cruz,2008,3.0,1.0,Venezuela,
2010-SOUTH AFRICA,qualification,1-0 (0-0),Paraguay,Peru,2010_SA_PR.htm,AsunciA3n,2008,1.0,0.0,Paraguay,
2010-SOUTH AFRICA,qualification,1-0 (1-0),Chile,Argentina,2010_SA_PR.htm,Santiago,2008,1.0,0.0,Chile,
2010-SOUTH AFRICA,qualification,0-0 (0-0),Brazil,Colombia,2010_SA_PR.htm,Rio de Janeiro,2008,0.0,0.0,draw,
2010-SOUTH AFRICA,qualification,2-1 (0-0),Trinidad and Tobago,United States,2010_SA_PR.htm,Port_of_Spain,2008,2.0,1.0,Trinidad and Tobago,
2010-SOUTH AFRICA,qualification,2-1 (1-0),Cuba,Guatemala,2010_SA_PR.htm,La_Habana,2008,2.0,1.0,Cuba,
2010-SOUTH AFRICA,qualification,1-0 (1-0),Jamaica,Honduras,2010_SA_PR.htm,Kingston,2008,1.0,0.0,Jamaica,
2010-SOUTH AFRICA,qualification,2-2 (1-1),Canada,Mexico,2010_SA_PR.htm,Edmonton,2008,2.0,2.0,draw,
2010-SOUTH AFRICA,qualification,2-0 (1-0),Costa Rica,Haiti,2010_SA_PR.htm,San_JosA(c),2008,2.0,0.0,Costa Rica,
2010-SOUTH AFRICA,qualification,3-0 (2-0),El Salvador,Surinam,2010_SA_PR.htm,San_Salvador,2008,3.0,0.0,El Salvador,
2010-SOUTH AFRICA,qualification,4-0 (2-0),Australia,Qatar,2010_SA_PR.htm,Brisbane,2008,4.0,0.0,Australia,
2010-SOUTH AFRICA,qualification,1-1 (1-1),Japan,Uzbekistan,2010_SA_PR.htm,Saitama,2008,1.0,1.0,draw,
2010-SOUTH AFRICA,qualification,2-1 (1-0),Iran,North Korea,2010_SA_PR.htm,Tehran,2008,2.0,1.0,Iran,
2010-SOUTH AFRICA,qualification,4-1 (2-0),South Korea,United Arab Emirates,2010_SA_PR.htm,Seoul,2008,4.0,1.0,South Korea,
